KEY,en 
PASSIVE_IMMORTALLEECHES_DESC,"Когда юнит, на которого вы наложили Пиявок, умирает или теряет их, ваша следующая базовая атака накладывает столько же дополнительных пиявок."
PASSIVE_IMMORTALLEECHES2_DESC,"Когда юнит, на которого вы наложили Пиявок, умирает или теряет их, ваша следующая базовая атака накладывает столько же дополнительных пиявок.
Ваша базовая атака накладывает +1 пиявку."
PASSIVE_CORPSECONNOISSEUR_NAME,Знаток трупов
PASSIVE_CORPSECONNOISSEUR_DESC,"Вы начинаете каждый бой с 2-3 трупами рядом с вами.
Когда вы уничтожаете труп, исцеляете 2 ОЗ и появляется подбираемая еда."
PASSIVE_CORPSECONNOISSEUR2_DESC,"Вы начинаете каждый бой с 3-4 трупами рядом с вами.
Когда вы уничтожаете труп, исцеляете 8 ОЗ и появляется подбираемая еда."
PASSIVE_PARASITIC_NAME,Паразитизм
PASSIVE_PARASITIC_DESC,"Когда вы получаете здоровье, появляется фамильяр-пиявка."
PASSIVE_PARASITIC2_DESC,"Когда вы получаете здоровье, появляется фамильяр-пиявка. В 50% случаев вместо неё появляется крепкая пиявка."
PASSIVE_SPREADSORROW_NAME,Распространение скорби
PASSIVE_SPREADSORROW_DESC,"Когда вы накладываете ослабление на врага, то же ослабление накладывается на другого случайного врага."
PASSIVE_SPREADSORROW2_DESC,"Когда вы накладываете ослабление на врага, то же ослабление накладывается на 2 других случайных врагов."
//thief,
PASSIVE_BACKSTABBER_NAME,Удар в спину
PASSIVE_BACKSTABBER_DESC,Ваши удары в спину всегда критические.
PASSIVE_BACKSTABBER2_DESC,"Ваши удары в спину всегда критические.
При нанесении критического удара вы получаете случайное повышение характеристики."
PASSIVE_GOLDENCLAWS_NAME,Золотые когти
PASSIVE_GOLDENCLAWS_DESC,+1 к Урону за каждую собранную монету.
PASSIVE_GOLDENCLAWS2_DESC,+2 к Урону за каждую собранную монету.
PASSIVE_STEALTHED_NAME,Скрытность
PASSIVE_STEALTHED_DESC,Вы начинаете каждый бой в режиме Невидимости.
PASSIVE_STEALTHED2_DESC,Вы начинаете каждый бой в режиме Невидимости. Вы получаете Невидимость при убийстве врага.
PASSIVE_POISONTIPS_NAME,Отравленные кончики
PASSIVE_POISONTIPS_DESC,Ваша базовая атака накладывает Яд 1.
PASSIVE_POISONTIPS2_DESC,"Ваша базовая атака накладывает Яд 1.
Яд, который вы накладываете, удвоен."
PASSIVE_BURGLE_NAME,Кража
PASSIVE_BURGLE_DESC,Ваша базовая атака приносит 1 монету при нанесении урона.
PASSIVE_BURGLE2_DESC,Ваша базовая атака приносит 1 монету и создаёт подбираемую монету при нанесении урона.
PASSIVE_SWIFTKILLER_NAME,Ещё!
PASSIVE_SWIFTKILLER_DESC,"Когда вы убиваете существо, ваше действие перемещения обновляется."
PASSIVE_SWIFTKILLER2_DESC,"Когда вы убиваете существо, ваше перемещение и базовая атака обновляются."
PASSIVE_LONGSTRIDER_NAME,Длинный шаг
PASSIVE_LONGSTRIDER_DESC,+1 к дальности перемещения.
PASSIVE_LONGSTRIDER2_DESC,"+2 к дальности перемещения.
+10% шанс уклонения."
PASSIVE_DOUBLETHROW_NAME,Двойной бросок
PASSIVE_DOUBLETHROW_DESC,Ваша базовая атака бьёт дважды за половину урона.
PASSIVE_DOUBLETHROW2_DESC,Ваша базовая атака бьёт трижды за 1/3 урона.
PASSIVE_BOUNTYHUNTER_NAME,Охотник за головами
PASSIVE_BOUNTYHUNTER_DESC,В ваш ход один случайный враг получает Награду.
PASSIVE_BOUNTYHUNTER2_DESC,В ваш ход 2 случайных врага получают крупную Награду.
PASSIVE_RAZORCLAWS_NAME,Острые когти
PASSIVE_RAZORCLAWS_DESC,Ваша базовая атака накладывает Кровотечение 1.
PASSIVE_RAZORCLAWS2_DESC,Все ваши атакующие способности накладывают Кровотечение 1.
PASSIVE_SWIFTLOOTER_NAME,Быстрый сборщик
PASSIVE_SWIFTLOOTER_DESC,"Когда вы подбираете монету, ваше действие перемещения обновляется.
1-2 дополнительные монеты появляются в каждом бою."
PASSIVE_SWIFTLOOTER2_DESC,"Когда вы подбираете монету, ваше действие перемещения обновляется и вы получаете +1 [img:dex] и +1 [img:spd].
2-3 дополнительные монеты появляются в каждом бою."
