KEY,en,notes,sp,fr,de,it,pt-br
ABILITY_MALAISE2_DESC,Inflict Weakness and Poison on units in an area.,,Inflige debilidad y veneno a las unidades en un área.,Inflige Vulnérabilité et Poison à des unités dans une zone.,Verursache Schwäche und Gift bei Einheiten in einem bestimmten Bereich.,Infliggi Debolezza e Veleno alle unità in un'area.,Aplique fraqueza e veneno em unidades em uma área.
ABILITY_OPENWOUNDS_NAME,Open Wounds,,Heridas abiertas,Plaies ouvertes,Offene Wunden,Ferite Aperte,Feridas Abertas
ABILITY_OPENWOUNDS_DESC,"An attack that deals more damage the less health the target unit has.
[s:.7](based on their health percent)[/s]",,"Un ataque que inflige más daño cuanta menos salud tenga la unidad objetivo.
[s:.7](En función de su porcentaje de salud).[/s]","Moins la cible a de vie, plus cette attaque infligera de dégâts. [s:.7](Se base sur le pourcentage de PV.)[/s]","Ein Angriff, der mehr Schaden verursacht, je weniger Lebenspunkte die Zieleinheit besitzt.
[s:.7](basiert auf ihren prozentualen Lebenspunkten)[/s]","Un attacco che infligge più danno quanto minore è la salute dell'unità bersaglio.
[s:.7](in base alla percentuale di salute del bersaglio)[/s]","Um ataque que causa mais dano de forma inversamente proporcional à saúde que a unidade alvo possui.
[s:.7](Baseado na porcentagem de saúde)[/s]"
ABILITY_OPENWOUNDS2_DESC,"An attack that deals even more damage the less health the target unit has.
[s:.7](based on their health percent)[/s]",,"Un ataque que inflige aún más daño cuanta menos salud tenga la unidad objetivo.
[s:.7](En función de su porcentaje de salud).[/s]","Moins la cible a de vie, PLUS cette attaque infligera de dégâts. [s:.7](Se base sur le pourcentage de PV.)[/s]","Ein Angriff, der noch mehr Schaden verursacht, je weniger Lebenspunkte die Zieleinheit besitzt.
[s:.7](basiert auf ihren prozentualen Lebenspunkten)[/s]","Un attacco che infligge ancora più danno quanto minore è la salute dell'unità bersaglio.
[s:.7](in base alla percentuale di salute del bersaglio)[/s]","Um ataque que causa ainda mais dano de forma inversamente proporcional à saúde que a unidade alvo possui.
[s:.7](Baseado na porcentagem de saúde)[/s]"
ABILITY_PRAYER_NAME,Prayer,,Rezo,Oraison,Gebet,Preghiera,Oração
ABILITY_PRAYER_DESC,Heal units in an area.,,Cura a las unidades en un área.,Soigne des unités en zone.,Heile Einheiten in einem bestimmten Bereich.,Curi le unità in un'area.,Cure unidades em uma área.
ABILITY_PRAYER2_DESC,Heal units in a larger area. Infinite range.,,Cura a las unidades en un área más amplia con alcance ilimitado.,Soigne des unités dans une vaste zone. Portée infinie.,Heile Einheiten in einem größeren Bereich. Unendliche Reichweite.,Curi le unità in un'area più ampia. Raggio d'azione infinito.,Cure unidades em uma área maior. Alcance infinito.
ABILITY_CONVERT_NAME,Convert,,Conversión,Conversion,Konvertieren,Conversione,Conversão
ABILITY_CONVERT_DESC,Inflict Charm 2 on an adjacent unit.,,Inflige 2 de embrujo a una unidad adyacente.,Inflige Envoûtement&nbsp;+2&nbsp;sur une unité adjacente.,Verursache Charme&nbsp;2 bei einer benachbarten Einheit.,Infliggi Fascino 2 a un'unità adiacente.,Aplique feitiço 2 em uma unidade adjacente.
ABILITY_CONVERT2_DESC,Inflict Charm 2 on an adjacent unit. Non-boss enemies with less than 25% health join your party.,,Inflige 2 de embrujo a una unidad adyacente. Los enemigos que no sean jefes con menos del 25 % de salud se unen a tu grupo.,Inflige Envoûtement&nbsp;+2&nbsp;sur une unité adjacente. Les ennemis (hors Boss) qui ont moins de 25&nbsp;% de leurs PV max. rejoignent votre équipe.,Verursache Charme&nbsp;2 bei einer benachbarten Einheit. Reguläre Gegner mit weniger als 25&nbsp;% LP treten deiner Gruppe bei.,Infliggi Fascino 2 a un'unità adiacente. I nemici non boss con meno del 25% di salute si uniscono al tuo gruppo.,Aplique feitiço 2 em uma unidade adjacente. Inimigos que não sejam chefes com menos de 25% de saúde se juntam à sua equipe.
ABILITY_CLEANSE_NAME,Cleanse,,Purificación,Purification,Reinigen,Purificazione,Purificação
ABILITY_CLEANSE_DESC,Remove all debuffs from units in an area.,,Elimina todas las desventajas de las unidades en un área.,Retire tous les malus des unités dans une zone.,Entferne alle Schwächungen von Einheiten in einem bestimmten Bereich.,Rimuovi tutti i malus dalle unità in un'area.,Remova todos os enfraquecimentos de unidades em uma área.
ABILITY_CLEANSE2_DESC,Remove all debuffs from units in an area. Those units get +1 [img:divineshield] for each debuff removed.,,Elimina todas las desventajas de las unidades en un área. Esas unidades obtienen +1 [img:divineshield] por cada desventaja eliminada.,Retire tous les malus des unités dans une zone. Elles gagnent [img:divineshield]&nbsp;+1&nbsp;pour chaque malus retiré.,Entferne alle Schwächungen von Einheiten in einem bestimmten Bereich. Diese Einheiten erhalten +1&nbsp;[img:divineshield] für jede entfernte Schwächung.,Rimuovi tutti i malus dalle unità in un'area. Queste unità ottengono +1 allo [img:divineshield] per ogni malus rimosso.,Remova todos os enfraquecimentos de unidades em uma área. Essas unidades obtêm +1 de [img:divineshield] para cada enfraquecimento removido.
ABILITY_PURGEMEDIC_NAME,Purge,,Purga,Purge,Abführen,Espiazione,Expurgo
ABILITY_PURGEMEDIC_DESC,Remove all buffs from a unit.,,Elimina todas las ventajas de una unidad.,Retire tous les bonus d'une unité.,Entferne alle Stärkungen von einer Einheit.,Rimuovi tutti i bonus da un'unità.,Remova todos os fortalecimentos de uma unidade.
ABILITY_PURGEMEDIC2_DESC,Remove all buffs from a unit. Deal 3 damage to that unit for each unique status effect removed.,,Elimina todas las ventajas de una unidad. Le inflige 3 de daño a esa unidad por cada efecto de estado único eliminado.,Retire tous les bonus d'une unité et lui inflige 3&nbsp;points de dégâts pour chaque type d'altération d'état retiré.,Entferne alle Stärkungen von einer Einheit. Verursache für jeden einzigartigen entfernten Statuseffekt 3&nbsp;Schaden bei dieser Einheit.,Rimuovi tutti i bonus da un'unità. Infliggi 3 di danno a quell'unità per ogni effetto di stato unico rimosso.,Remova todos os fortalecimentos de uma unidade. Cause 3 de dano a essa unidade para cada efeito de estado único removido.
ABILITY_HERETICMARK_NAME,Heretic Mark,,Marca de hereje,Marque d'hérétique,Zeichen des Ketzers,Marchio dell'Eresia,Marca Herética
ABILITY_HERETICMARK_DESC,Inflict Ostracized 2 on a unit.,,Inflige 2 de ostracismo a una unidad.,Inflige Paria&nbsp;+2&nbsp;sur une unité.,Verursache Ächtung&nbsp;2 bei einer Einheit.,Infliggi Ostracismo 2 a un'unità.,Aplique ostracismo 2 em uma unidade.
ABILITY_HERETICMARK2_DESC,Inflict Ostracized 4 on a unit.,,Inflige 4 de ostracismo a una unidad.,Inflige Paria&nbsp;+4&nbsp;sur une unité.,Verursache Ächtung&nbsp;4 bei einer Einheit.,Infliggi Ostracismo 4 a un'unità.,Aplique ostracismo 4 em uma unidade.
ABILITY_ZEALOT_NAME,Zealot,,Fanático,Zélote,Fanatiker,Zelota,Fanatismo
ABILITY_ZEALOT_DESC,Gain +1 [img:divineshield].,,Obtiene +1 [img:divineshield].,[img:divineshield]&nbsp;+1.,Erhalte +1&nbsp;[img:divineshield].,Ottieni +1 allo [img:divineshield].,Obtenha +1 de [img:divineshield].
ABILITY_ZEALOT2_DESC,"Gain +1 [img:divineshield].
[s:.7](This spell costs less.)[/s]",,"Obtiene +1 [img:divineshield].
[s:.7](Este hechizo cuesta menos).[/s]",[img:divineshield]&nbsp;+1. [s:.7](Coût réduit.)[/s],"Erhalte +1&nbsp;[img:divineshield].
[s:.7](Dieser Zauber kostet weniger.)[/s]","Ottieni +1 allo [img:divineshield].
[s:.7](Quest'incantesimo costa meno.)[/s]","Obtenha +1 de [img:divineshield].
[s:.7](Este encantamento custa menos.)[/s]"
ABILITY_HASTE_NAME,Haste,,Prisa,Hâte,Hast,Fretta,Pressa
ABILITY_HASTE_DESC,Give a unit +10 [img:spd] until the end of its next turn.,,Otorga a una unidad +10 [img:spd] hasta el final de su siguiente turno.,Confère [img:spd]&nbsp;+10&nbsp;à une unité jusqu'à la fin du prochain tour.,Verleihe einer Einheit bis zum Ende ihres nächsten Zuges +10&nbsp;[img:spd].,Fornisci a un'unità +10 alla [img:spd] fino alla fine del suo prossimo turno.,Conceda a uma unidade +10 de [img:spd] até o final do próximo turno.
ABILITY_HASTE2_DESC,Give units in an area +10 [img:spd] until the end of their next turns.,,Otorga a las unidades en un área +10 [img:spd] hasta el final de su siguiente turno.,Confère [img:spd]&nbsp;+10&nbsp;aux unités dans une zone jusqu'à la fin de leur prochain tour.,Verleihe Einheiten in einem bestimmten Bereich bis zum Ende ihres nächsten Zuges +10&nbsp;[img:spd].,Fornisci alle unità in un'area +10 alla [img:spd] fino alla fine del loro prossimo turno.,Conceda a unidades em uma área +10 de [img:spd] até o final do próximo turno.
ABILITY_RALLY_NAME,Rally,,Reunión,Ralliement,Appell,Adunata,Reunir
ABILITY_RALLY_DESC,Force a unit to attack one of its enemies.,,Obliga a una unidad a atacar a uno de los enemigos.,Force une unité à attaquer un de ses ennemis.,"Zwinge eine Einheit, einen ihrer Gegner anzugreifen.",Costringi un'unità ad attaccare uno dei suoi nemici.,Force uma unidade a atacar um de seus inimigos.
ABILITY_RALLY2_DESC,Force units in an area to each attack one of their enemies.,,Obliga a las unidades en un área a atacar a un enemigo cada una.,Forces des unités dans une zone à attaquer chacune l'un de ses ennemis.,"Zwinge Einheiten in einem bestimmten Bereich, je einen ihrer Gegner anzugreifen.",Costringi tutte le unità presenti in un'area ad attaccare uno dei propri nemici.,Force cada uma das unidade em uma área a atacar um de seus inimigos.
ABILITY_BUDDYUP_NAME,Buddy Up,,Compinchamiento,Binôme,Zweisamkeit,Amicizia,Companheirismo
ABILITY_BUDDYUP_DESC,Jump to an open tile next to an ally.,,Salta a una casilla vacía junto a un aliado.,Saute jusqu'à une case libre à côté d'une unité alliée.,Spring auf ein freies Feld neben einem Verbündeten.,Salti su una casella libera accanto a un alleato.,Pule para um espaço aberto ao lado de um aliado.
ABILITY_BUDDYUP2_DESC,"Jump to an open tile next to an ally.
[s:.7](This spell costs less.)[/s]",,"Salta a una casilla vacía junto a un aliado.
[s:.7](Este hechizo cuesta menos).[/s]",Saute jusqu'à une case libre à côté d'une unité alliée. [s:.7](Coût réduit.)[/s],"Spring auf ein freies Feld neben einem Verbündeten.
[s:.7](Dieser Zauber kostet weniger.)[/s]","Salti su una casella libera accanto a un alleato.
[s:.7](Quest'incantesimo costa meno.)[/s]","Pule para um espaço aberto ao lado de um aliado.
[s:.7](Este encantamento custa menos.)[/s]"
ABILITY_HEALINGFALL_NAME,Healing Fall,,Caída curativa,Saut guérisseur,Heilender Sprung,Caduta Curativa,Queda Curativa
ABILITY_HEALINGFALL_DESC,"Jump to an open tile, then heal each adjacent unit.",,Salta a una casilla vacía y luego cura a cada unidad adyacente.,Saute jusqu'à une case libre et soigne chaque unité adjacente.,Spring auf ein freies Feld und heile jede benachbarte Einheit.,"Salti su una casella libera, poi curi ogni unità adiacente.","Pule para um espaço aberto, e então cure cada unidade adjacente."
ABILITY_HEALINGFALL2_DESC,"Jump to an open tile, then heal each adjacent unit.
[s:.7](This spell costs less.)[/s]",,"Salta a una casilla vacía y luego cura a cada unidad adyacente.
[s:.7](Este hechizo cuesta menos).[/s]",Saute jusqu'à une case libre et soigne chaque unité adjacente. [s:.7](Coût réduit.)[/s],"Spring auf ein freies Feld und heile jede benachbarte Einheit.
[s:.7](Dieser Zauber kostet weniger.)[/s]","Salti su una casella libera, poi curi ogni unità adiacente.
[s:.7](Quest'incantesimo costa meno.)[/s]","Pule para um espaço aberto, e então cure cada unidade adjacente.
[s:.7](Este encantamento custa menos.)[/s]"
ABILITY_RALLYCHARGE_NAME,Holy Dash,,Rayo sagrado,Charge sainte,Heiliger Ansturm,Scatto Sacro,Impulso Sagrado
ABILITY_RALLYCHARGE_DESC,"Dash forward, heal a unit and give it a random stat up.",,"Se lanza hacia delante, cura a una unidad y le aumenta un atributo al azar.","Fonce en avant, soigne une unité et lui donne +1&nbsp;à une stat aléatoire.","Stürme vorwärts, heile eine Einheit und erhöhe ein zufälliges ihrer Attribute.","Scatti in avanti, curi un'unità e aumenti una sua statistica casuale.","Dê um impulso para frente, cure uma unidade e conceda a ela um atributo aumentado."
ABILITY_RALLYCHARGE2_DESC,"Dash forward, heal a unit and give it 3 random stat ups.",,"Se lanza hacia delante, cura a una unidad y le aumenta 3 atributos al azar.","Fonce en avant, soigne une unité et lui donne +3&nbsp;à une stat aléatoire.","Stürme vorwärts, heile eine Einheit und erhöhe 3&nbsp;zufällige Attribute.","Scatti in avanti, curi un'unità e aumenti 3 sue statistiche casuali.","Dê um impulso para frente, cure uma unidade e conceda a ela 3 atributos aumentados."
ABILITY_REVERSEDAMAGE_NAME,Reverse Damage,,Daño inverso,Dégâts inversés,Schaden zurücknehmen,Danno Inverso,Dano Refletido
ABILITY_REVERSEDAMAGE_DESC,Reverse the last damage an adjacent unit took.,,Revierte el último daño que sufriese una unidad adyacente.,Inverse les derniers dégâts subis par une unité adjacente.,"Mach den letzten Schaden, den eine benachbarte Einheit erlitten hat, rückgängig.",Inverti l'ultimo danno subito da un'unità adiacente.,Reverta o último dano que uma unidade adjacente sofreu.
ABILITY_REVERSEDAMAGE2_DESC,Reverse the last damage a unit within range took.,,Revierte el último daño que sufriese una unidad dentro de su alcance.,Inverse les derniers dégâts subis par une unité à portée.,"Mach den letzten Schaden, den eine Einheit in Reichweite erlitten hat, rückgängig.",Inverti l'ultimo danno subito da un'unità entro il raggio d'azione.,Reverta o último dano que uma unidade dentro do alcance sofreu.
ABILITY_REBUKE_NAME,Rebuke,,Revocación,Réprimande,Tadel,Rimprovero,Repreender
ABILITY_REBUKE_DESC,Deal damage to a unit equal to the damage that unit last dealt.,,Inflige una cantidad de daño igual al último daño que haya infligido la unidad objetivo.,Inflige des dégâts à une unité équivalents aux dégâts qu'elle a infligé en dernier.,"Verursache Schaden bei einer Einheit, der dem Schaden entspricht, den diese Einheit zuletzt verursacht hat.",Infliggi a un'unità un danno pari al danno che essa ha inflitto per ultimo.,Cause a uma unidade um dano equivalente ao último dano que essa mesma unidade causou.
ABILITY_REBUKE2_DESC,Deal damage to a unit equal to twice the damage that unit last dealt.,,Inflige una cantidad de daño igual al doble del último daño que haya infligido la unidad objetivo.,Inflige des dégâts à une unité équivalents au double des dégâts qu'elle a infligé en dernier.,"Verursache Schaden bei einer Einheit, der dem doppelten Schaden entspricht, den diese Einheit zuletzt verursacht hat.",Infliggi a un'unità un danno pari al doppio del danno che essa ha inflitto per ultimo.,Cause a uma unidade um dano equivalente ao dobro do último dano que essa mesma unidade causou.
ABILITY_WISH_NAME,Wish,,Deseo,Souhait,Wunsch,Desiderio,Desejo
ABILITY_WISH_DESC,"Target an area. At the beginning of your next turn, heal all units in that area.
[s:.7](Castable once per turn.)[/s]",,"Marca como objetivo una zona. Al inicio del siguiente turno, cura a todas las unidades que haya dentro.
[s:.7](Se puede lanzar una vez por turno).[/s]","Cible une zone. Au début de votre prochain tour, soigne toutes les unités dans cette zone. [s:.7](Une fois par tour.)[/s]","Wähle einen Zielbereich. Heile am Anfang deines nächsten Zuges alle Einheiten in diesem Bereich.
[s:.7](Einmal pro Zug verwendbar.)[/s]","Definisci un'area bersaglio. All'inizio del tuo prossimo turno, curi tutte le unità in quell'area.
[s:.7](Lanciabile una volta per turno.)[/s]","Mire em uma área. No início do próximo turno, cure todas as unidades nessa área.
[s:.7](Um lançamento por turno.)[/s]"
ABILITY_WISH2_DESC,"Target an area. At the beginning of your next turn, heal all units in that area. This spell tracks its target if you directly targeted a unit.
[s:.7](Castable once per turn.)[/s]",,"Marca como objetivo una zona. Al inicio del siguiente turno, cura a todas las unidades que haya dentro. Este hechizo rastrea a su objetivo si ha marcado a una unidad.
[s:.7](Se puede lanzar una vez por turno).[/s]","Cible une zone. Au début de votre prochain tour, soigne toutes les unités dans cette zone. Si vous ciblez une unité, le sort la suit. [s:.7](Une fois par tour.)[/s]","Wähle einen Zielbereich. Heile am Anfang deines nächsten Zuges alle Einheiten in diesem Bereich. Dieser Zauber verfolgt sein Ziel, falls du eine Einheit als Ziel ausgewählt hast.
[s:.7](Einmal pro Zug verwendbar.)[/s]","Definisci un'area bersaglio. All'inizio del tuo prossimo turno, curi tutte le unità in quell'area. Quest'incantesimo segue il suo obiettivo se hai evidenziato direttamente un'unità come bersaglio.
[s:.7](Lanciabile una volta per turno.)[/s] ","Mire em uma área. No início do próximo turno, cure todas as unidades nessa área. Este encantamento rastreia seu alvo se você tiver mirado em uma unidade.
[s:.7](Um lançamento por turno.)[/s]"
ABILITY_WITCHHUNT_NAME,Witch Hunt,,Caza de brujas,Chasse aux sorcières,Hexenjagd,Caccia alle Streghe,Caça às bruxas
ABILITY_WITCHHUNT_DESC,"Put a bounty on a unit. When that unit dies, its killer gains All Stats Up.",,"Coloca una recompensa sobre la cabeza de una unidad. Cuando esa unidad muere, su asesino obtiene aumento total.","Ouvre une prime sur une unité. Quand elle meurt, l'unité qui l'a tuée obtient Hausse de stats.","Setze ein Kopfgeld auf eine Einheit aus. Wenn diese Einheit stirbt, erhält die Einheit, die sie getötet hat, einen Bonus auf alle Attribute.","Metti una taglia su un'unità. Quando quell'unità muore, chi l'ha uccisa riceve Aumento delle Statistiche.","Coloque uma recompensa em uma unidade. Quando ela morrer, quem a matar obtém todos os atributos aumentados."
ABILITY_WITCHHUNT2_DESC,"Put a bounty on a unit. When that unit dies, it becomes meat and its killer gains All Stats Up.
[s:.7](This spell costs less.)[/s]",,"Coloca una recompensa sobre la cabeza de una unidad. Cuando esa unidad muere, se convierte en carne y su asesino obtiene aumento total.
[s:.7](Este hechizo cuesta menos).[/s]","Ouvre une prime sur une unité. Quand elle meurt, elle devient de la viande et l'unité qui l'a tuée obtient Hausse de stats. [s:.7](Coût réduit.)[/s]","Setze ein Kopfgeld auf eine Einheit aus. Wenn diese Einheit stirbt, wird sie zu Fleisch und die Einheit, die sie getötet hat, erhält einen Bonus auf alle Attribute.
[s:.7](Dieser Zauber kostet weniger.)[/s]","Metti una taglia su un'unità. Quando quell'unità muore, diventa carne e chi l'ha uccisa riceve Aumento delle Statistiche.
[s:.7](Quest'incantesimo costa meno.)[/s]","Coloque uma recompensa em uma unidade. Quando essa unidade morrer, ela se torna carne e quem a matar obtém todos os atributos aumentados.
[s:.7](Este encantamento custa menos.)[/s]"
